beta_ifng3	alpha_ifng3	delta_ifng3	beta_control3	alpha_control3	delta_control3	beta_ifng2	alpha_ifng2	delta_ifng2	beta_control2	alpha_control2	delta_control2	beta_ifng1	alpha_ifng1	delta_ifng1	beta_control1	alpha_control1	delta_control1	ProteinGroups	Genes	ProteinDescriptions
14.1978617063921	14.0987312125674	13.2733614435048	14.1939411072326	13.6635914583718	13.0425879126377	14.2219344620487	13.9368495432918	12.9587049515989	14.2065718014272	13.7822611162662	13.0826497054011	14.1071843758772	14.2904364996933	13.5493515056832	14.2721486120161	14.1893304006149	13.5309061701847	Q9D1Q4	Dpm3	Dolichol-phosphate mannosyltransferase subunit 3
8.85343052653609	10.9834283135215	10.2653806334462	7.97691857564368	10.9920106923113	10.7107439068051	8.86569589462744	11.1435107675942	9.52826157933078	8.91769753203892	11.0435810081154	10.5972182877878	7.51180579544508	10.6443340033735	10.1846253080826	7.1349981778907	10.7582981796114	11.1817299647776	Q6NXK7	Dpp10	Inactive dipeptidyl peptidase 10
14.0790680487822	13.805209814955	13.7460733836248	13.946431144668	13.6629909655762	13.0225845478055	14.080576059132	13.110522459761	12.912760251153	13.9590782246868	13.3307068431679	13.2785336710528	14.1721618232676	13.7068305360253	13.7154365374357	14.1205213980348	13.8528220760813	13.4969660935641	Q99KK7	Dpp3	Dipeptidyl peptidase 3
13.8068315281458	13.2894858040171	13.5120614167522	13.9930976043046	13.3513947847173	13.6221204739954	13.7923124342584	13.3674693563845	13.548773753615	13.984498566741	13.5282587427584	13.6658577337259	13.7733349877618	13.459636532357	13.7151791029487	14.0797930902793	13.5508790263677	13.7901040895388	P28843	Dpp4	Dipeptidyl peptidase 4
9.03153178351927	11.2747974465411	12.298586724262	8.86523258975182	12.0741816114065	12.6056207248825	9.33871063982948	12.0808674815579	12.3805774067721	7.75141795156221	12.0372929843376	12.4863599096061	8.67515804629092	11.2829436131151	12.2971398187484	10.0078542310757	11.409475798056	12.7810440894618	Q9Z218	Dpp6	Dipeptidyl aminopeptidase-like protein 6
16.2818268184228	15.0744592756777	14.9268287520333	16.3838274589253	14.8271293013893	14.5713793618575	16.0751343957736	14.3596191738856	14.3459803803743	16.1783925306215	14.4579451231092	14.6508049405163	16.2671103642097	15.0712151323611	14.815308236891	16.0454141307155	14.9326669076731	14.8760756292598	Q9ET22	Dpp7	Dipeptidyl peptidase 2
10.3917698676402	11.2478088658806	11.194048873868	10.6001080390063	11.3286300527563	11.3601228121213	10.52771157155	11.5857371777284	11.154074263533	10.7382865204635	11.3265025189012	11.3428969254136	10.5523809139316	11.2140944411998	11.3085324384341	10.6217130759062	11.4752521146297	10.9690797874629	Q80YA7	Dpp8	Dipeptidyl peptidase 8
13.0814102029841	13.0370389699967	12.8346053581666	12.9195151344736	13.00253376109	12.726520463395	13.1133205588556	12.8875138473298	12.9026426741773	13.0391178261417	12.8908988320537	12.906691459894	13.1572269163349	13.0174156653281	12.8003053935576	13.0996519016237	13.0498043151981	13.0469909544124	Q8BVG4	Dpp9	Dipeptidyl peptidase 9
13.9727644423774	14.330349713567	14.3575932395959	14.0902364993376	14.4659107127844	14.4950055449966	14.637700350271	14.2906380818983	14.457791260256	14.1468073020748	14.4338722825799	14.494580616407	14.123377796213	14.2126331702745	14.2084630006775	14.3277701546597	14.2679497714532	14.6698815883177	Q99LT0	Dpy30	Protein dpy-30 homolog
17.0892539096292	17.6441801962201	17.3468080317717	17.2416666691788	17.5475196569997	17.4866307928713	17.2924294857562	17.251214247393	17.2608827897394	17.3308031129808	17.434432762575	17.2418528425958	17.2458868998192	17.6065859431186	17.1629223278578	17.2413780528949	17.7096223526443	17.4104182253191	O08553	Dpysl2	Dihydropyrimidinase-related protein 2
10.1044812230679	12.2502214247372	12.2638618865831	10.1441011150401	12.4222198580684	12.4401009096174	10.5130662914166	12.0098566034214	12.2979995415391	9.97527846422133	12.3740722408091	12.1775378889454	9.87790692919677	12.1812454512095	12.0692684960768	9.27827985608105	12.4524446038776	12.2078257604682	Q9EQF6	Dpysl5	Dihydropyrimidinase-related protein 5
11.0439568727902	11.6773056221242	12.1414653621734	11.1471095054481	11.876497761663	11.8493034440572	11.2335357967026	11.5868819988377	12.0812437457261	11.2739995198843	11.9577513984517	11.9715577952778	11.3169433223658	11.7516193718296	12.8190773698532	11.7771278920542	11.6341576063434	10.3423751432252	Q91WV0	Dr1	Protein Dr1
10.0621136923393	10.6044235011492	8.8890783581027	10.0915015028214	8.79351271578283	10.0431317600263	9.83032663813559	10.3433856131515	8.61082410616831	10.0244471240406	10.4661775256614	10.2616767046424	10.0656046219485	10.4248548333458	9.08768332888931	10.1778555198298	10.4600769983222	9.58864317661775	Q9CR48	Dram2	DNA damage-regulated autophagy modulator protein 2
11.707950067321	12.1699406556004	11.8298099283052	11.6087260931523	12.2101934099432	12.230182594644	11.6426519386316	12.2341138709313	12.1681361783458	11.6999671234377	12.1440782444201	11.9334546119149	11.708777832232	12.1150501546333	11.7420651763172	11.551554468476	12.0668695419897	11.6823372956913	Q9D6N5	Drap1	Dr1-associated corepressor
12.6197637554718	12.8737113247222	12.2323969420217	12.5532212885287	13.0471051624111	12.434234664294	12.611292279902	13.0200336844771	12.2245685082048	12.5682506668533	13.121350578745	12.4056573790601	12.5658589375895	12.9167061526326	12.2266831242624	12.4663798595198	13.0056719131612	12.3728487399406	P32233	Drg1	Developmentally-regulated GTP-binding protein 1
12.9191985354818	13.0635467585412	13.3517122412569	12.8776924941762	13.2757316828136	13.3263592607713	12.8371390684272	13.2256246975309	13.410279087036	12.8904941929726	13.2252646856108	13.3400587110283	12.9921275657873	12.9958642928414	13.3843385716886	12.873221077386	13.0555569824455	13.2420501601909	Q9QXB9	Drg2	Developmentally-regulated GTP-binding protein 2
8.26769839782753	10.46108034878	11.6854391355363	10.6780628265213	11.110385430306	12.4394639385628	10.4914279506467	11.4067364826917	12.1158012238653	10.2628563640484	11.4502575875706	12.4775021255889	10.4070340244649	10.5765599280542	11.7000317273061	10.0684911094776	10.633349467915	12.6416374133854	Q5HZJ0	Drosha	Ribonuclease 3
9.03610491115387	8.81778311896463	10.1453717670833	9.33510446729047	9.97049854358828	9.79703422597659	8.94444267426329	9.1271189055431	8.91294885651967	9.33653110661682	8.79823605063011	9.82573154848708	9.19775238158106	9.04191717960304	9.59457096403702	9.37279542609228	9.05461693298832	10.0573981938901	P55292;P55292-2	Dsc2	Desmocollin-2
10.5461517050971	10.76673593953	11.3122258749985	10.540718947756	11.0713953212666	11.3024218749531	10.3716024215872	10.8057035728446	11.5328904761502	10.5541763200512	11.068032558523	11.4645202247182	10.6481058749371	11.108432978649	11.5592958231096	10.8647433012347	11.0942888607066	11.4210865144771	O35075	Dscr3	Down syndrome critical region protein 3 homolog
10.9779381460586	10.0104905514306	11.5501455371808	10.5737513152673	8.36544957890321	11.2657556760273	10.9535271635779	11.5555861151918	11.9503007237676	10.6396391664075	9.15493514954456	11.5016033498603	10.6400279732862	10.6550923921162	11.8647587747354	10.6659753939308	10.0845426736419	11.8197197199793	O55111	Dsg2	Desmoglein-2
13.5731974585165	12.2443608617146	14.0340079453354	13.5287349059315	12.8925997340571	13.8817257906422	13.5314058301592	12.4589781435718	14.1442519497221	13.5516361731254	12.4737006768431	14.4796855461719	13.3953734700531	12.9872693422168	16.273606218494	13.5260345676045	12.4734292573044	13.9943269164857	E9Q557	Dsp	Desmoplakin
11.8285649438441	12.518677741269	11.5059703011734	11.7216076320107	12.662136500629	11.9813684245463	11.8967600019727	12.802013434433	11.7899614995411	11.8437562072915	12.9385081814054	11.9677846366079	11.8378171266725	12.7159169589402	11.7096266601546	11.8508158280887	12.6783866678173	12.2509556538493	A0A087WSP0;S4R1P5	Dst_(A0A087WSP0;S4R1P5)	Isoform of Q91ZU6, Dystonin
11.3065117491906	11.5957842906821	11.1324483186442	11.3829860057582	11.5118909877554	9.63276817172621	11.231017124553	11.9855929296849	11.2978964018507	11.2256352404591	11.2667279885716	9.83073038665934	11.2647416645405	11.8627032148518	11.2236158195166	11.1131040099754	11.4583707248538	11.8506501862967	Q91ZU6-6	Dst_(Q91ZU6-6)	Isoform of Q91ZU6, Isoform 6 of Dystonin
13.4768347877574	14.113432890959	13.6336196544471	13.4288966340604	14.1735053766698	13.7351857833989	13.4592651048066	14.2752951991052	13.7201908083111	13.5243947935997	14.336220614534	13.7006239447772	13.4322678458159	14.2392927147015	13.707013948435	13.4814967366181	14.2721777785825	13.7947915192727	Q91ZU6;Q91ZU6-4	Dst_(Q91ZU6;Q91ZU6-4)	Dystonin
16.4081406334113	16.2571207750048	15.8291132262349	16.2988179513757	16.072187047623	15.1246706206748	16.3400343633006	15.8401730684587	15.4903244326149	16.3818031589724	15.8892734141875	15.3480088401413	16.4974963574001	16.1957489815309	15.8046175864657	16.629598529008	16.4072461847439	15.525395399776	Q9R0P5	Dstn	Destrin
11.3387698036935	12.253764772827	12.5271544162279	11.5333686709178	12.3943367480525	12.3181190899755	11.5268415329435	11.9097843526557	12.3564849834605	11.5611303954098	11.9592919978129	12.5138706742068	11.853223770986	12.2026840147013	12.9203789100438	11.3627821787865	12.3320897110861	12.6675750642584	Q9DD18	Dtd1	D-tyrosyl-tRNA(Tyr) deacylase 1
11.282619343015	11.1748757613934	11.1413472080775	11.2549223117702	11.3186162418023	11.0367643095786	11.395341334824	10.6091695019086	10.5186118592547	11.355323563814	11.1609113668902	11.0146551723067	11.4120669857774	11.0538783790309	11.1049787049461	11.2883585621937	11.2936440722044	11.1963808184485	Q8BHA3	Dtd2	Probable D-tyrosyl-tRNA(Tyr) deacylase 2
10.2900303700099	9.19749914067574	12.3589945280502	10.4278366034585	11.9639489128782	9.7167687423624	10.4674323347719	11.7914582542421	10.1212002627881	10.2429478006795	11.8090244869964	10.1241734274139	10.6531406503799	11.2291436331962	9.02871822777553	9.89987499156769	10.8274876373969	9.42869499785571	O70585;O70585-2	Dtnb	Dystrobrevin beta
10.0245302341791	10.1216339933293	10.1322298015199	9.93214387063458	9.83940096581365	10.4981063913619	10.1506865972874	10.0994117671291	10.0503930141674	10.0718779490342	10.6619363131273	10.2433049152001	10.1276848625795	9.55048707690142	10.4627208849896	10.0883642439919	9.97503111696625	10.4848582654954	Q91WZ8	Dtnbp1	Dysbindin
12.7910896121153	12.6626572504358	13.2257978930155	11.3850157280267	11.7038905995101	12.0902216103403	12.9721684906329	13.1195037048827	13.5390982127654	11.5762812025452	11.9169095074343	12.1141099543174	12.5164214980051	12.883279055137	13.4989489055775	11.4803206682992	11.7848065847448	12.310311715456	Q3UIR3	Dtx3l	E3 ubiquitin-protein ligase DTX3L
12.4852607708214	12.4444972871038	12.1836477863643	12.612228078635	12.4305466374046	12.3005756402515	12.4726502279733	12.4479278236312	12.2487518445502	12.4259239616284	12.3643070456708	12.154599789995	12.4460726758037	12.5366333399575	12.3180202041301	12.4470625570782	12.2776099650938	12.309953762562	P97930	Dtymk	Thymidylate kinase
12.177581489482	12.6344526002736	12.4800959453154	12.1736396632183	12.5099728913091	12.4809592964477	12.2353531042969	12.5869265534224	12.4992977979903	12.2970882190855	12.57819340484	12.6398041960793	12.3358229866677	12.5672573681357	12.1807452376766	12.1508484050031	12.6003543211166	12.4014555455891	Q91XI1	Dus3l	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like
8.98968684127933	8.83486844101878	9.7637342744186	9.20730966405613	10.9326111608133	10.4303359575495	8.75457688854575	9.73587868265101	9.28730944499246	9.6865688084637	10.7928878802931	9.49577963488475	9.09188227486949	10.2541358531269	9.31527417627852	9.45090399120034	10.3342397598586	10.2711345067158	Q9D0T2	Dusp12	Dual specificity protein phosphatase 12
10.166426736498	9.85997420567426	9.88655167146891	10.460179412997	10.2425162847311	9.93620723091065	10.0762143488484	9.71037424909656	10.1431022898793	10.4018608179784	9.72084332537843	9.17939749623584	10.2400280519162	10.0875556587175	8.76678979304257	10.1221420664157	9.95889631142114	10.5887837491924	Q99N11	Dusp22	Dual specificity protein phosphatase 22
12.7686557707738	11.2190172232001	11.9464603879431	12.4500229755522	11.2319411483087	12.0665971396258	12.6155629716991	11.3699680592759	11.9848136148213	12.6852919390772	11.2477732697089	12.0925754714527	12.6937265155899	11.2915390979426	11.9701598288502	12.6865092813741	11.4361597567085	12.4482273173995	Q6NT99	Dusp23	Dual specificity protein phosphatase 23
11.3670379194562	11.9857885819102	12.3063209182083	11.2654947124517	12.1251874262474	11.7532251077587	11.3895668117627	11.7880739100516	11.9002403974875	11.061998901843	11.979189431263	11.7499448276063	11.1615035338323	11.889535307483	12.1832604778625	11.3414131885273	12.5091176434095	10.3982282358223	Q8BTR5	Dusp28	Dual specificity phosphatase 28
11.7860041015796	12.1536153619704	12.7897537003118	11.5761063811041	12.1993165343291	12.6580329203355	11.8602916532957	11.9230154372989	12.7782188451799	11.7621909956305	12.164900643147	12.5412539476724	11.7125785857526	12.2061810513571	12.725741156504	11.8142499909295	12.4950480309727	12.7482326909082	Q9D7X3	Dusp3	Dual specificity protein phosphatase 3
12.7532125698709	13.1008265708957	12.7745008802336	12.8948253404679	13.0295426097054	12.7038062660911	12.8977339225966	12.4989165041433	12.441761494283	12.8113425797404	12.672907043896	12.3853690180937	12.8323520670479	13.0891243647245	12.6708509555551	12.6367673424216	13.2490067580917	12.6540788007915	Q8VCG1	Dut	Deoxyuridine triphosphatase, isoform CRA_b
9.6868419012734	10.4441348854624	10.8786870301114	9.91504129703179	10.436051682736	10.6382277309283	9.86973725742588	10.4560211858994	11.2350688332436	9.67426466595784	10.4549675292698	10.8369655604653	9.96283095249103	10.1842678949657	10.9350324157709	9.75507951476673	10.5488411699462	9.51376725924025	Q60838	Dvl2	Segment polarity protein dishevelled homolog DVL-2
8.75080076254135	9.87617618472975	9.83803377438131	8.86758784399481	9.55949181320504	9.99288651347488	8.8355988502985	10.4777279148966	9.33184576250845	8.58963991198662	9.65854005431043	8.86818134278346	8.40876280275154	9.89103432306589	9.30350394685324	8.68009926985692	9.25731004821558	9.77451320688651	Q61062	Dvl3	Segment polarity protein dishevelled homolog DVL-3
10.2064649662174	11.4582220348998	11.4226114566179	10.1029467674596	11.1234424649584	10.8411329159787	10.1888731534752	10.5520739540537	11.5289712920636	10.241262457804	11.1296798584805	10.986477690611	10.1959626994379	11.1988747164097	11.5173767286627	10.1956674836312	11.3733600176143	9.45028693208554	O70348	Dxo	Decapping and exoribonuclease protein
12.1676470770974	11.8933773803409	11.8865082327178	12.4635269276157	11.9491372908448	12.1477550542608	12.0385040862439	11.8592824091486	12.1112758892042	12.322376049772	11.9729726084612	12.0439568727902	12.3035267704062	11.8586454456821	12.0022805851357	12.4001749901186	12.0505765184426	12.2205355281457	Q8CHY3	Dym	Dymeclin
15.4489583632294	15.5281885259183	15.1914255496169	15.4417705703524	15.5032170347306	15.3981591484586	15.4422145797339	15.6223893394871	15.3307593547713	15.4452153499866	15.6594440764315	15.3937356707605	15.5059944837921	15.6344026824639	15.3673601440423	15.4998427735287	15.6086475586465	15.2827880015156	Q9JHU4	Dync1h1	Cytoplasmic dynein 1 heavy chain 1
10.7090234835394	12.2208891665439	12.1864733206552	10.8966805464332	12.4367193489074	10.0524100806624	10.5897166795188	12.3462588566902	9.39122987534752	10.8373598665667	12.4651301633799	11.7383409935787	10.6817918366	12.4535150070875	10.1743933612048	10.3592757588359	12.3858543137632	10.0393150347529	O88485;O88485-2	Dync1i1	Cytoplasmic dynein 1 intermediate chain 1
10.9107101795701	11.7255707601225	10.9252292043958	11.1968234006546	11.8245490969595	11.2584011450343	11.0348058390863	11.9938689211437	9.93765776995517	11.2605785140935	11.9024768683848	10.8293421939028	10.8054456306199	11.607704810967	10.1953845117856	10.9535489884785	11.9001649079818	11.1836912026434	A2BFF5;A2BFF9;Q3TPJ8	Dync1i2_(A2BFF5;A2BFF9;Q3TPJ8)	Isoform of O88487, Cytoplasmic dynein 1 intermediate chain 2
14.4587077841216	14.6644083943701	14.6652193153525	14.5302295254019	14.7142186815713	14.7643792077677	14.371388697761	14.6573016999286	14.7525531323876	14.3972534735026	14.7380869804282	14.6861722066718	14.5912652004302	14.7166212164394	14.6750252855279	14.0415479339044	14.7381608873629	14.766580669117	O88487	Dync1i2_(O88487)	Cytoplasmic dynein 1 intermediate chain 2
14.6392954823935	14.7877546510879	14.6881136838155	14.6155664199782	14.7679981852555	14.7009598269159	14.6051553845637	14.8216145593459	14.6319500458006	14.6147500973215	14.8344809260118	14.5569490453891	14.6731047602814	14.8313121926651	14.6517636667055	14.4532706340106	14.9576824861651	14.5951234174231	Q8R1Q8	Dync1li1	Cytoplasmic dynein 1 light intermediate chain 1
13.311748315005	13.4979017218093	13.3730962427172	13.2718700415984	13.6881410099141	13.499957970569	13.2343803660067	13.5613476186097	13.4224196128917	13.02983762402	13.7229355753429	13.429955886369	13.2420412256379	13.6853839324635	13.4517648973781	13.0353799119933	13.6235728958098	13.4587526339811	Q6PDL0	Dync1li2	Cytoplasmic dynein 1 light intermediate chain 2
11.3331050228616	12.0979267729097	12.4766247087151	11.3088452499075	12.2340360091454	12.5101559126048	11.3835045042529	12.2771682362714	12.6222051434276	11.4086481813472	12.2126848412633	12.6247794664346	11.3894646373217	12.1871819340363	12.4983032320985	11.2815591661094	12.1012928875471	12.4894967749565	Q45VK7;Q45VK7-2	Dync2h1	Cytoplasmic dynein 2 heavy chain 1
10.5664156182622	11.4355504654001	11.4958250536872	10.4409521980296	11.3837474862897	11.7029172217473	10.6275703617624	11.6819016178769	11.6726109709347	10.4243447771629	11.5662729001044	11.720167289694	10.5159658845586	11.337231630304	11.3505856448073	10.4324897035308	11.2490304686896	12.0479656931283	Q8K0T2	Dync2li1	Cytoplasmic dynein 2 light intermediate chain 1
15.3184580757124	16.6385773255667	16.5321458619761	15.8166836970478	16.2135751152588	15.8307949446466	15.5990381988752	16.43700914536	16.0817060333591	15.9283587557979	16.5329752817748	16.0004115989532	15.655650905469	16.7856568014272	16.0982562525866	16.251972373281	16.4941321185129	16.2132276547278	Q9D0M5	Dynll2	Dynein light chain 2, cytoplasmic
13.6286619737262	13.6410017909789	13.3170168359211	13.594149622214	13.5254351648868	13.5898266746554	13.7173336994537	13.531527672199	13.45449208567	13.7792474067128	13.9371898850812	13.4757967501106	13.6773232423966	13.6303467668765	13.33356070185	13.5604164316685	13.6007027617101	13.2429879804763	P62627	Dynlrb1	Dynein light chain roadblock-type 1
10.6591307293671	10.9705804779112	10.8760564384882	10.8179829271957	10.8406756569633	9.70875570699441	10.795292914259	10.5413289770456	11.9741503200116	10.7456155058824	11.3953199109403	10.989936372631	10.8570945847546	11.1509467498452	11.2216751126085	11.1905716517941	11.0119260663068	10.1396312551214	P51807	Dynlt1	Dynein light chain Tctex-type 1
11.3141413618734	9.38997183723059	8.57824459956622	10.9826086145827	9.20587163892597	9.54190199029764	11.4806135131373	9.15408857073219	10.7663511485748	11.2507839724496	9.01944219796357	9.42443271924131	11.3075992886464	9.43386340192558	9.93757811139157	10.5821608033891	9.77155714582705	9.82108812545589	P56387	Dynlt3	Dynein light chain Tctex-type 3
11.0535526054597	11.8087792021591	11.8640119890872	10.9996900126867	11.8110013267846	11.8456978154323	11.1669350757562	11.8012233378862	11.8702375533585	10.919831664003	11.8506166123426	11.704811459058	11.2411847408016	11.7232428350003	12.0217538434073	10.8797670207156	11.5825842274166	11.9583823368609	Q61214	Dyrk1a	Dual specificity tyrosine-phosphorylation-regulated kinase 1A
8.44817000529918	8.12238709777828	9.04783644873177	8.66317736749795	9.40912571046531	9.46526008460362	8.77652186155972	9.28032964860071	9.39808422552251	8.55349106501515	9.21902253153316	9.89064215529491	8.18017770477299	9.12773050001735	9.40113961095708	8.22505315554048	9.03280614508324	9.9058163409146	Q5SUE3	E130309D14Rik	Protein E130309D14Rik
10.3859270940358	11.0982624219003	11.1443905802311	10.5383785204201	9.71955572122438	9.17634488593605	10.5879556158335	8.84498142425279	10.1125047129513	10.6080145068258	11.2368689199208	10.676433149554	10.2900534158884	8.51665724169029	11.1642747620528	10.4449082446856	10.9800610128988	9.95527539934403	Q8R0K9	E2f4	Transcription factor E2F4
10.3469458121324	10.3099593517033	9.87742218385973	10.0938664797218	8.97532929501511	8.55543268342615	10.2394672607013	10.0281943021221	9.96124913105204	10.2260388260634	8.48359924531579	9.53504244608882	10.0572065531123	10.1220902849973	10.0748263344108	9.6537694353067	10.1716231960394	9.54975772182491	Q9D4C5	Eaf1	ELL-associated factor 1
12.0816298971609	12.1417559162228	11.99932005429	12.2694890610747	12.2903443384463	12.0163138431803	12.1897967669698	12.1908895120206	11.6663882387361	12.182409872846	12.1072988216345	11.9787426298462	12.2446551991717	12.2130768725938	11.9870507901532	11.9010026201588	12.1467150379058	12.0494878305986	Q9CXJ1	Ears2	Probable glutamate--tRNA ligase, mitochondrial
10.1415451905444	10.3403963786874	10.086030043012	10.2964344635654	9.7283153974742	9.6088427750525	10.2472392217132	9.58576252376576	9.74945544301581	10.3992992896975	9.64871888468109	10.0478714365197	10.2540128950834	9.94504388607378	10.1053614609848	9.93999638962587	9.75206781962765	10.8568728677128	Q9D0V7	Ebag9	Receptor-binding cancer antigen expressed on SiSo cells
11.186529032129	11.7074540431063	11.5783255128575	11.3314992150896	11.523424736688	11.3503425380342	11.2016216099709	11.6166177606858	11.264512973878	11.1744888142307	11.500767203968	11.6518141083344	11.0602703549371	11.4755763874956	11.6862072310865	11.0938664797218	11.4068055603585	11.7944889740437	Q9D903	Ebna1bp2	Probable rRNA-processing protein EBP2
12.655304865119	12.2832678103464	12.4566572979292	12.6456134037709	13.3274965069953	12.0098566034214	12.5615075312718	12.3876242589119	11.8813701960518	12.6837600444605	12.9957282922608	11.9455645436414	12.5787642134045	12.4273102248605	12.6258458012825	12.5389648874515	12.7299584374074	12.0090867890723	P70245	Ebp	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase
10.8782348791123	10.9424631890542	11.2550875986864	10.9144598812573	11.2324449119317	8.65904522063189	11.0456026898068	10.9562890265839	11.0965241000295	10.9821878925555	11.1808229219609	10.4554033077483	11.0124988387583	11.1580794666305	11.250120735162	10.9836634455063	11.4773940057255	9.9400864750979	Q9CS74	Ecd	Protein ecdysoneless homolog
13.9424686873149	12.8790030684813	13.2628861721047	14.1008594150305	12.916435590342	13.2924941936588	13.8118864102537	12.9751439989251	13.1863386757109	14.0035266961481	13.0447561138883	13.3810156330631	13.7848495163474	13.0136785920105	13.1833252245246	14.0378815078576	12.9784691556884	13.2643018426246	Q4PZA2;Q4PZA2-2;Q4PZA2-3;Q4PZA2-4	Ece1	Endothelin-converting enzyme 1
11.1638509097632	11.1496057820345	12.2000955223827	11.2056894107082	10.8481597592231	12.4159409953632	11.0922351925387	11.9842119378198	12.4106633410776	11.2213816977988	11.0884362242829	12.4402410953048	11.2396223949746	11.5724674716582	12.2205434099471	11.1019165966944	11.2637504097497	12.6318409428916	Q80Z60-2	Ece2	Isoform of Q80Z60, Isoform 2 of Endothelin-converting enzyme 2
12.9915324749293	12.7741858113987	13.6282746485759	13.2490912253182	12.6579235399405	13.4685476808914	13.0454201035534	12.0224475752128	13.4944931155705	13.1061981312929	12.3961257654426	13.5610253526805	13.0412313441908	12.5690391156598	13.5209991915213	13.2259454692822	12.5042256032057	13.5356884882181	O35459	Ech1	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial
13.683992453594	13.4290797703092	12.9991685201326	13.5924219972933	13.3434633436679	13.096008456119	13.8679640115424	13.6274996861762	13.2026074987207	13.7225087172296	13.7028003722711	13.1031992766818	13.6770809447855	13.4327898096747	13.1030107187794	13.9228816817258	13.6244413628034	13.0895464810338	Q9D9V3;Q9D9V3-2	Echdc1	Ethylmalonyl-CoA decarboxylase
15.159272191279	14.1300395893671	14.1497868057722	15.2278114580589	14.2899036110972	14.2458868998192	15.2383674174681	14.4231159101471	13.7860449549251	15.4224031867296	14.0255548657523	14.283522485644	15.0968716026595	14.4361584550783	14.278420418173	15.2194710673944	14.1523086123498	14.1738566813316	Q3TLP5	Echdc2	Enoyl-CoA hydratase domain-containing protein 2, mitochondrial
13.3185004433297	12.6482924120702	13.4274176112125	13.4553914414108	12.5934378111962	13.0672225796315	13.3094905647152	12.2797266419544	13.0837518845182	13.4684331302726	12.3578241336941	13.1575158925983	13.4076262687228	12.6014109981628	13.2926236007576	13.0357579190997	12.4763740924967	13.5439742922792	Q9D7J9	Echdc3	Enoyl-CoA hydratase domain-containing protein 3, mitochondrial
14.805416407694	14.2919548724359	14.3952864354851	14.9478469352368	14.0184957827567	14.0150142480944	14.8551117980377	14.3533949741741	14.0650794889999	14.9593726074197	14.1178135267178	14.2237076167101	14.8675924608756	14.3209485895455	14.1662807912123	14.8807840384171	14.2225383338661	14.0115679680139	Q8BH95	Echs1	Enoyl-CoA hydratase, mitochondrial
14.7056809803131	14.5146154386669	14.8193658209297	14.8748709134953	14.313428683021	14.3923576759851	14.8195853644085	14.2374788722153	14.2571520889474	14.9798494024886	14.3629300820549	14.6131506059499	14.7638347994296	14.4620484833597	14.3954471105867	14.9145019259253	14.478181856811	14.5463820482179	P42125	Eci1	Enoyl-CoA delta isomerase 1, mitochondrial
13.2641376080632	13.1389485047978	13.2704501012407	13.5382616956028	12.8955260557258	13.5233904298063	13.2958263197168	12.8549287539548	13.0162703100196	13.3850939447346	13.0706459228416	13.44759985828	13.3492121060883	13.2799746908286	13.2914585187823	13.1682333517966	13.0527989722064	13.1676847061578	Q9WUR2;Q9WUR2-2	Eci2	Enoyl-CoA delta isomerase 2, mitochondrial
8.44324806345314	12.2405945876053	14.3829549439431	8.55153072211921	14.2433004518142	15.1682137609018	8.39783725220836	13.7233409736015	15.1073274316553	8.21538409746277	14.1451360882818	15.2309923657764	8.35404055977517	13.0904052305695	14.5700750806022	7.50946337360233	13.7855750715925	15.4266808063286	Q61508	Ecm1	Extracellular matrix protein 1
12.9460545845472	12.7379655536725	12.9078239127062	12.8054738452971	12.8100453888571	12.8411633249859	12.9595655087542	12.8453430296924	12.9241611400741	12.9023166969681	12.8580917581403	12.9346712952142	12.9951382192023	12.904939384203	12.9120978068912	12.8883703523088	12.9099436971833	12.8918767160844	Q6PDI5;Q6PDI5-2	Ecm29	Proteasome-associated protein ECM29 homolog
12.0991307980188	11.8170595946635	12.0647259264746	12.2123231054723	12.0229087222546	12.2918239667481	12.1020872490534	11.9542472110277	12.0306567918381	12.2201455186392	11.8241393370418	12.196184071656	11.9662602954881	11.885116738822	12.0037919489476	12.0924532445749	11.8187419355277	10.8480974218951	Q9QZH6	Ecsit	Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial
11.3682117811414	11.6253755237461	11.3336249885265	11.1824253921206	11.7682835893693	11.7099324605176	11.325339188796	11.7055891922525	11.6926590869891	11.2872737335795	11.7449809579887	11.7694329067542	11.2493979331355	11.8433989806682	11.7218895485441	11.0321284004955	11.9259400959944	11.6660465187379	Q8K2D3	Edc3	Enhancer of mRNA-decapping protein 3
12.9927188712587	13.7894725125294	13.6882175202369	13.1408713003691	13.9720015081955	13.7026488866407	12.8935309633259	13.925396810339	13.6625904981435	12.9826995172063	13.8556763622046	13.7202977062839	13.0581558098381	13.7633057488279	13.8167236908116	13.0633849689047	13.8651146194525	13.8776196495727	Q3UJB9	Edc4	Enhancer of mRNA-decapping protein 4
9.6207550082522	9.45463764368014	9.43288434171055	9.24869137007697	9.12672792826562	10.0431668060005	9.43379405875492	8.05618800023919	10.32840766049	9.53959892108698	8.84980653248115	9.18679190594806	9.32059524068701	8.08591895697028	9.55224409736918	9.18382392430836	8.62752139009119	9.80748260747011	Q925U4	Edem1	ER degradation-enhancing alpha-mannosidase-like protein 1
